::1 - - [31/Jan/2026:13:26:52 +0000] "GET /quantidade-pedidos/balcao?vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:13:33:26 +0000] "GET /quantidade-pedidos/balcao?vendedor=b1&dataInicio=2025-12-12&dataFim=2025-12-12 HTTP/1.1" 200 42 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:13:33:58 +0000] "GET /ticket-medio/balcao HTTP/1.1" 500 39 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:13:52:11 +0000] "GET /ticket-medio/balcao HTTP/1.1" 500 39 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:13:52:51 +0000] "GET /ticket-medio/balcao HTTP/1.1" 500 39 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:13:53:12 +0000] "GET /ticket-medio/balcao HTTP/1.1" 500 39 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:13:53:32 +0000] "GET /ticket-medio/balcao HTTP/1.1" 500 39 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:13:55:09 +0000] "GET /top-produtos/externo?dataInicio=2025-12-12&dataFim=2025-12-12&quantidade=3 HTTP/1.1" 200 2 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:13:55:17 +0000] "GET /top-produtos/balcao?dataInicio=2025-12-12&dataFim=2025-12-12&quantidade=3 HTTP/1.1" 200 281 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:13:55:27 +0000] "GET /top-produtos/balcao?quantidade=3 HTTP/1.1" 500 39 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:13:55:50 +0000] "GET /top-produtos/balcao?quantidade=3&dataInicio=2025-12-12&dataFim=2025-12-12 HTTP/1.1" 200 281 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:13:58:01 +0000] "GET /ticket-medio/balcao HTTP/1.1" 200 56 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:13:59:14 +0000] "GET /buscar-fechamento-balcao-dia?vendedor=b1&data=2025-12-12 HTTP/1.1" 200 86 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:14:00:42 +0000] "GET /intervalo-temporal/balcao?dataInicio=2025-12-12&dataFim=2025-12-12 HTTP/1.1" 200 190 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:14:02:02 +0000] "GET /quantidade-pedidos/balcao?vendedor=b1&dataInicio=2025-12-12&dataFim=2025-12-12 HTTP/1.1" 200 42 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:14:02:35 +0000] "GET /relatorio-mix-produtos/externo HTTP/1.1" 500 39 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:14:03:18 +0000] "GET /relatorio-mix-produtos/externo HTTP/1.1" 200 2 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:14:05:07 +0000] "GET /total-por-forma-pagamento/delivery?dataInicio=2025-12-12&dataFim=2025-12-12 HTTP/1.1" 200 38 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:14:05:17 +0000] "GET /total-por-forma-pagamento/balcao?dataInicio=2025-12-12&dataFim=2025-12-12 HTTP/1.1" 200 70 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [31/Jan/2026:14:06:06 +0000] "GET /total-vendas-periodo/balcao?dataInicio=2025-12-12&dataFim=2025-12-12 HTTP/1.1" 200 45 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:26:19 +0000] "GET //relatorio-produto/balcao/JACK%27 HTTP/1.1" 404 172 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:27:31 +0000] "GET //relatorio-produto/BALCAO/JACK HTTP/1.1" 404 169 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:28:33 +0000] "GET //relatorio-produto/BALCAO/JACK?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 404 169 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:29:14 +0000] "GET //relatorio-produto/balcao/JACK?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 404 169 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:29:22 +0000] "GET /relatorio-produto/balcao/JACK?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:30:00 +0000] "GET /relatorio-produto/balcao/JACK?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:30:06 +0000] "GET /relatorio-produto/balcao/JACK?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:30:28 +0000] "GET /relatorio-produto/balcao/JACK?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:30:46 +0000] "GET /relatorio-produto/balcao/JACK?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:30:47 +0000] "GET /relatorio-produto/balcao/JACK?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:30:53 +0000] "GET /relatorio-produto/balcao/JACK?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:31:25 +0000] "GET /relatorio-produto/balcao/JACK?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:31:35 +0000] "GET /relatorio-produto/balcao/JACK?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:44:09 +0000] "GET /relatorio-produto/balcao/JACK?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:44:11 +0000] "GET /relatorio-produto/balcao/JACK?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:44:30 +0000] "GET /relatorio-produto/balcao/JACK?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:44:53 +0000] "GET /relatorio-produto/balcao/1?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:17:44:55 +0000] "GET /relatorio-produto/balcao/1?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:18:04:24 +0000] "GET /relatorio-produto/balcao/1?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:18:10:32 +0000] "GET /relatorio-produto/balcao/1?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:18:10:43 +0000] "GET /relatorio-produto/balcao/1?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:18:23:27 +0000] "GET /relatorio-produto/balcao/1?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:18:30:58 +0000] "GET /relatorio-produto/balcao/1?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 200 458 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:18:36:38 +0000] "GET /relatorio-produto/balcao/2?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 200 216 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:18:45:26 +0000] "GET /relatorio-produto/balcao/2?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b2 HTTP/1.1" 200 212 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:18:45:50 +0000] "GET /relatorio-produto/balcao/2?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 200 216 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:18:48:23 +0000] "GET /relatorio-produto/balcao/2?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 500 26 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:18:49:00 +0000] "GET /relatorio-produto/balcao/2?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 200 215 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:18:49:28 +0000] "GET /relatorio-produto/balcao/2?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 200 229 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:18:50:08 +0000] "GET /relatorio-produto/balcao/2?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 200 165 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:19:03:13 +0000] "GET /relatorio-produto/balcao/1?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 200 181 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:19:20:00 +0000] "GET /relatorio-produto/balcao/4?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 200 177 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [02/Feb/2026:19:29:32 +0000] "GET /relatorio-produto/balcao/4?dataInicio=2025-12-12&dataFim=2025-12-12&vendedor=b1 HTTP/1.1" 200 177 "-" "Apidog/1.0.0 (https://apidog.com)"
